0.050813238116697905, 1.4193548387096797, 0, bot
0.05892041186602966, -13.032258064516128, 1, bot
0.06880921154095163, -10.193548387096769, 2, bot
0.08101352266030101, 1.6774193548387188, 3, bot
0.09511191722695451, 8.645161290322584, 4, bot
0.10945743909524856, 1.1612903225806477, 5, bot
0.12777549005879416, 3.2903225806451672, 6, bot
0.14826711486187938, 0.06451612903226334, 7, bot
0.1736275287251969, 2.64516129032258, 8, bot
0.2025559188385791, 3.6774193548387153, 9, bot
0.23544024771348482, -1.6129032258064413, 10, bot
0.272871772712778, 3.0967741935483915, 11, bot
0.3195870450148358, 0.9032258064516157, 12, bot
0.37048665608693654, 1.0322580645161352, 13, bot
0.431713649604892, 0.06451612903226334, 14, bot
0.5058870480659007, -1.225806451612904, 15, bot
0.5932475461177071, -1.225806451612904, 16, bot
0.6838110154281345, -0.9677419354838648, 17, bot
0.7971757293020808, -1.1612903225806406, 18, bot
0.9322042036838168, -1.0322580645161281, 19, bot
1.0779507138151918, -0.25806451612903203, 20, bot
0.051272004921576825, 11.935483870967744, 0, msrmt
0.059027304559015, -4.9032258064516085, 1, msrmt
0.06939932469365732, -0.4516129032258007, 2, msrmt
0.08109682558630654, 8.451612903225808, 3, msrmt
0.09576999358025741, 15.548387096774196, 4, msrmt
0.11013653936430724, 6.838709677419359, 5, msrmt
0.12816765962204593, 8.580645161290324, 6, msrmt
0.1482532628959411, 4.903225806451619, 7, msrmt
0.17353995180692056, 6.774193548387103, 8, msrmt
0.20298786468472083, 7.3548387096774235, 9, msrmt
0.23581009099895997, 1.0967741935483915, 10, msrmt
0.27327998879567533, 5.677419354838712, 11, msrmt
0.31996946952180744, 2.9677419354838754, 12, msrmt
0.3719502760567001, 2.838709677419356, 13, msrmt
0.4333057793790798, 1.4193548387096797, 14, msrmt
0.5033035408896402, -0.06451612903225623, 15, msrmt
0.5867430594369903, -0.25806451612903203, 16, msrmt
0.6842200243513358, 0.06451612903226334, 17, msrmt
0.7953158967742816, -0.1935483870967687, 18, msrmt
0.9326572126200867, -0.1935483870967687, 19, msrmt
1.078071576256582, -0.06451612903225623, 20, msrmt
0.05143609688441405, 22.451612903225808, 0, top
0.05948015390470545, 3.2903225806451672, 1, top
0.06978163228579691, 9.032258064516132, 2, top
0.08139742599241352, 14.838709677419356, 3, top
0.09587921899272535, 22.516129032258064, 4, top
0.10986111048240385, 12.516129032258068, 5, top
0.12856103283527995, 13.870967741935484, 6, top
0.14864716271012746, 9.48387096774194, 7, top
0.1744666069250326, 10.967741935483875, 8, top
0.20338272395343843, 10.70967741935484, 9, top
0.236892122308953, 4.0000000000000036, 10, top
0.27364790538516964, 8.000000000000004, 11, top
0.31850202152898033, 5.032258064516132, 12, top
0.37232578011657785, 4.580645161290327, 13, top
0.4349200343637972, 2.838709677419356, 14, top
0.5051408106829871, 1.225806451612911, 15, top
0.5940018349405518, 0.9677419354838719, 16, top
0.6865637484599798, 0.9677419354838719, 17, top
0.8002053685927656, 0.3870967741935516, 18, top
0.9330058308276256, 0.45161290322581493, 19, top
1.0782730437738464, 0.25806451612903913, 20, top
